Time (h),Lactic Acid P (g/L)
15.0,26.940818987962732
15.087719298245615,27.180639836154178
15.175438596491228,27.419656018442833
15.263157894736842,27.657842799019793
15.350877192982455,27.89517786036876
15.43859649122807,28.131639426836184
15.526315789473685,28.367206504481032
15.614035087719298,28.601858913885167
15.701754385964913,28.835577316453403
15.789473684210526,29.068343170368504
15.87719298245614,29.30013879842046
15.964912280701753,29.53094728143913
16.05263157894737,29.76075244701887
16.140350877192983,29.98953891635333
16.228070175438596,30.21729208061778
16.31578947368421,30.443998068931528
16.403508771929825,30.669643756646824
16.49122807017544,30.894216720709977
16.57894736842105,31.117705280774047
16.666666666666668,31.34009847022431
16.75438596491228,31.561385997674495
16.842105263157894,31.781558211441595
16.929824561403507,32.00060612399696
17.017543859649123,32.21852137820743
17.105263157894736,32.43529626786318
17.19298245614035,32.650923714118655
17.280701754385966,32.86539722433951
17.36842105263158,33.0787108915841
17.45614035087719,33.29085937839369
17.54385964912281,33.501837903770415
17.63157894736842,33.711642229055826
17.719298245614034,33.92026864269411
17.80701754385965,34.12771394290541
17.894736842105264,34.33397542608539
17.982456140350877,34.53905087170706
18.07017543859649,34.74293852787518
18.157894736842106,34.94563709779995
18.24561403508772,35.14714572372623
18.333333333333332,35.347463972883595
18.42105263157895,35.54659183041591
18.50877192982456,35.74452968445209
18.596491228070175,35.94127829982718
18.684210526315788,36.136838810172186
18.771929824561404,36.33121270355468
18.859649122807017,36.52440180809867
18.94736842105263,36.716408277604565
19.035087719298247,36.90723459213318
19.12280701754386,37.09688358064441
19.210526315789473,37.285358340495286
19.29824561403509,37.472662247176174
19.385964912280702,37.6587989438986
19.473684210526315,37.84377232848177
19.56140350877193,38.02758656477871
19.649122807017545,38.21024606291776
19.736842105263158,38.391755441919045
19.82456140350877,38.5721195316198
19.912280701754383,38.75134336037731
20.0,38.92943214777718
20.087719298245613,39.10639134819925
20.175438596491226,39.282226575250554
20.263157894736842,39.45694359513609
20.350877192982455,39.630548326482284
20.43859649122807,39.80304682945761
20.526315789473685,39.97444531359738
20.614035087719298,40.14475016136827
20.70175438596491,40.313967848350714
20.789473684210527,40.482104959689245
20.87719298245614,40.64916818259224
20.964912280701753,40.81516429699052
21.05263157894737,40.9801002093504
21.140350877192983,41.14398292288552
21.228070175438596,41.30681949673767
21.315789473684212,41.46861705855382
21.403508771929825,41.62938279628163
21.49122807017544,41.789123962258515
21.57894736842105,41.94784788503945
21.666666666666664,42.10556195495241
21.75438596491228,42.26227357816216
21.842105263157894,42.4179901953191
21.929824561403507,42.57271927402098
22.017543859649123,42.72646832076557
22.105263157894736,42.87924489863601
22.19298245614035,43.03105656232148
22.280701754385966,43.181910878007535
22.36842105263158,43.33181542021103
22.45614035087719,43.48077776777228
22.54385964912281,43.62880550021069
22.63157894736842,43.775906201757074
22.719298245614034,43.922087456100016
22.80701754385965,44.067356837091964
22.894736842105264,44.211721911156
22.982456140350877,44.355190235847
23.070175438596493,44.49776935879604
23.157894736842103,44.63946681464768
23.24561403508772,44.780290075639
23.333333333333332,44.92024659028365
23.421052631578945,45.05934378720199
23.50877192982456,45.19758906075705
23.596491228070175,45.33498976800084
23.684210526315788,45.471553238223684
23.771929824561404,45.60728677845836
23.859649122807017,45.74219764788886
23.94736842105263,45.87629306752
24.035087719298247,46.00958021953149
24.12280701754386,46.142066243609996
24.210526315789473,46.27375821693156
24.29824561403509,46.40466317637312
24.385964912280702,46.53478811264677
24.473684210526315,46.66413996665185
24.56140350877193,46.79272562825155
24.64912280701754,46.92055193760359
24.736842105263158,47.047625683143686
24.82456140350877,47.17395359924812
24.912280701754383,47.29954236655835
25.0,47.424398611423506
25.087719298245613,47.548528904283685
25.175438596491226,47.671939756714615
25.263157894736842,47.794637625283464
25.350877192982455,47.91662890965602
25.43859649122807,48.037919952144854
25.526315789473685,48.158517037321715
25.614035087719298,48.27842638941171
25.70175438596491,48.39765417433456
25.789473684210527,48.51620649969295
25.87719298245614,48.63408941418085
25.964912280701753,48.75130890755715
26.05263157894737,48.86787090951049
26.14035087719298,48.98378128928531
26.228070175438596,49.099045857633385
26.315789473684212,49.213670366025035
26.403508771929822,49.327660506793265
26.49122807017544,49.4410219127842
26.57894736842105,49.553760155084426
26.666666666666664,49.66588074727959
26.75438596491228,49.777389144638576
26.842105263157894,49.88829074412995
26.929824561403507,49.998590884808785
27.017543859649123,50.10829484825386
27.105263157894736,50.21740785905484
27.19298245614035,50.3259350797169
27.280701754385966,50.43388161284213
27.36842105263158,50.54125250793414
27.45614035087719,50.648052758070534
27.54385964912281,50.75428730038987
27.63157894736842,50.859961016614726
27.719298245614034,50.96507873361073
27.80701754385965,51.06964522310892
27.89473684210526,51.17366519652058
27.982456140350877,51.277143313740986
28.07017543859649,51.38008418194698
28.157894736842103,51.48249235522324
28.24561403508772,51.58437233513472
28.333333333333332,51.685728571323665
28.421052631578945,51.78656546213167
28.50877192982456,51.8868873522126
28.596491228070175,51.98669853288359
28.684210526315788,52.08600324782592
28.771929824561404,52.18480569097613
28.859649122807017,52.28311000709854
28.94736842105263,52.38092029238687
29.035087719298247,52.4782405950812
29.12280701754386,52.57507491573366
29.210526315789473,52.67142720422694
29.29824561403509,52.767301365005444
29.3859649122807,52.8627012570756
29.473684210526315,52.95763069387069
29.56140350877193,53.05209344383983
29.64912280701754,53.14609323104586
29.736842105263158,53.239633735772124
29.82456140350877,53.33271859376544
29.912280701754383,53.42535139606165
30.0,53.51753569278591
30.087719298245613,53.60927499219048
30.175438596491226,53.700572761187686
30.263157894736842,53.791432425918515
30.350877192982455,53.88185737232498
30.43859649122807,53.971850946533024
30.526315789473685,54.06141645384806
30.614035087719298,54.15055716091136
30.70175438596491,54.239276296677524
30.789473684210527,54.32757705233162
30.877192982456137,54.41546258182324
30.964912280701753,54.502936002400624
31.052631578947366,54.59000039514467
31.140350877192983,54.6766588039183
31.228070175438596,54.762914234827036
31.31578947368421,54.848769661970024
31.403508771929825,54.93422802534351
31.49122807017544,55.01929223125451
31.57894736842105,55.10396515284638
31.666666666666664,55.188249630624234
31.75438596491228,55.272148472980525
31.842105263157894,55.355664456720504
31.929824561403507,55.43880032758775
32.01754385964912,55.521558800789634
32.10526315789474,55.60394256152288
32.19298245614035,55.685954265499
32.28070175438596,55.76759653533564
32.368421052631575,55.84887195346191
32.45614035087719,55.92978308224407
32.54385964912281,56.01033245636783
32.631578947368425,56.09052258249764
32.719298245614034,56.17035593973634
32.807017543859644,56.24983498008479
32.89473684210526,56.328962128901445
32.98245614035088,56.40773978536199
