Time (h),Lactic Acid P (g/L)
15.0,26.940818987962732
15.087719298245615,27.189805471094772
15.175438596491228,27.438020570948524
15.263157894736842,27.68543629938265
15.350877192982455,27.932027431240723
15.43859649122807,28.177769208321582
15.526315789473685,28.422637679975672
15.614035087719298,28.666609880721406
15.701754385964913,28.90966368149158
15.789473684210526,29.15177782707915
15.87719298245614,29.392932028753
15.964912280701753,29.63310675947817
16.05263157894737,29.8722833588468
16.140350877192983,30.110444013939773
16.228070175438596,30.347571750020762
16.31578947368421,30.58365040400121
16.403508771929825,30.818664614330476
16.49122807017544,31.05259981277718
16.57894736842105,31.285442237797962
16.666666666666668,31.517178903762918
16.75438596491228,31.747797543935572
16.842105263157894,31.977286629876716
16.929824561403507,32.205635353083146
17.017543859649123,32.43283361574372
17.105263157894736,32.65887204185147
17.19298245614035,32.88374192164715
17.280701754385966,33.10743521017869
17.36842105263158,33.32994450891728
17.45614035087719,33.551263051839825
17.54385964912281,33.771384693443245
17.63157894736842,33.99030389142638
17.719298245614034,34.20801568570223
17.80701754385965,34.424515688292104
17.894736842105264,34.63980006743455
17.982456140350877,34.85386553086361
18.07017543859649,35.06670930936838
18.157894736842106,35.27832914257942
18.24561403508772,35.48872326296322
18.333333333333332,35.69789038606093
18.42105263157895,35.90582969004012
18.50877192982456,36.112540797480314
18.596491228070175,36.318023762331514
18.684210526315788,36.522279054383
18.771929824561404,36.725307543732086
18.859649122807017,36.92711048525288
18.94736842105263,37.127689528960516
19.035087719298247,37.327046701081116
19.12280701754386,37.52518435671507
19.210526315789473,37.72210518277837
19.29824561403509,37.91781218332009
19.385964912280702,38.11230866514923
19.473684210526315,38.30559826035036
19.56140350877193,38.49768488981356
19.649122807017545,38.68857272616655
19.736842105263158,38.87826619657865
19.82456140350877,39.066769969067366
19.912280701754383,39.254088940762756
20.0,39.44022828385492
20.087719298245613,39.62519337960813
20.175438596491226,39.80898979136323
20.263157894736842,39.99162327050818
20.350877192982455,40.17309974420219
20.43859649122807,40.353425306970955
20.526315789473685,40.53260626342132
20.614035087719298,40.71064906407865
20.70175438596491,40.88756029340354
20.789473684210527,41.06334667037719
20.87719298245614,41.23801504124742
20.964912280701753,41.4115723879987
21.05263157894737,41.58402579579984
21.140350877192983,41.75538244772095
21.228070175438596,41.925649617561085
21.315789473684212,42.09483467041619
21.403508771929825,42.26294508381062
21.49122807017544,42.429988392277465
21.57894736842105,42.595972193597625
21.666666666666664,42.760904142936866
21.75438596491228,42.9247919572786
21.842105263157894,43.08764342339883
21.929824561403507,43.24946635617863
22.017543859649123,43.410268605145625
22.105263157894736,43.57005804807628
22.19298245614035,43.7288426016776
22.280701754385966,43.886630218261296
22.36842105263158,44.043428854015
22.45614035087719,44.199246475344026
22.54385964912281,44.35409105630386
22.63157894736842,44.507970579461606
22.719298245614034,44.660893047837774
22.80701754385965,44.81286644234043
22.894736842105264,44.963898734548465
22.982456140350877,45.113997882369034
23.070175438596493,45.26317184779949
23.157894736842103,45.411428572398414
23.24561403508772,45.55877597023311
23.333333333333332,45.70522193054119
23.421052631578945,45.850774314843434
23.50877192982456,45.99544095462531
23.596491228070175,46.13922965580308
23.684210526315788,46.282148191173704
23.771929824561404,46.42420429781527
23.859649122807017,46.56540567791192
23.94736842105263,46.70575999810374
24.035087719298247,46.845274887965324
24.12280701754386,46.98395790607768
24.210526315789473,47.12181656727379
24.29824561403509,47.25885834912978
24.385964912280702,47.39509068139179
24.473684210526315,47.53052094508138
24.56140350877193,47.66515647136249
24.64912280701754,47.799004527624824
24.736842105263158,47.93207232730988
24.82456140350877,48.06436703254076
24.912280701754383,48.195895749373896
25.0,48.326665527094946
25.087719298245613,48.45668335749163
25.175438596491226,48.585956169180015
25.263157894736842,48.71449083104972
25.350877192982455,48.84229415333816
25.43859649122807,48.969372885596485
25.526315789473685,49.09573371635272
25.614035087719298,49.221383272774474
25.70175438596491,49.34632811646355
25.789473684210527,49.47057474622221
25.87719298245614,49.59412959928406
25.964912280701753,49.71699904988994
26.05263157894737,49.83918940925032
26.14035087719298,49.960706925634994
26.228070175438596,50.081557780601514
26.315789473684212,50.201748092406405
26.403508771929822,50.32128391650156
26.49122807017544,50.44017124487387
26.57894736842105,50.55841600622645
26.666666666666664,50.67602406617017
26.75438596491228,50.793001224211324
26.842105263157894,50.90935321651209
26.929824561403507,51.02508571753555
27.017543859649123,51.14020433908721
27.105263157894736,51.254714630644486
27.19298245614035,51.3686220797165
27.280701754385966,51.48193211223042
27.36842105263158,51.594650092111706
27.45614035087719,51.70678131909573
27.54385964912281,51.81833103345856
27.63157894736842,51.92930441486919
27.719298245614034,52.03970658242986
27.80701754385965,52.149542594939554
27.89473684210526,52.25881745113812
27.982456140350877,52.367536089957426
28.07017543859649,52.475703395795925
28.157894736842103,52.58332419603564
28.24561403508772,52.69040325800959
28.333333333333332,52.796945291831456
28.421052631578945,52.902954950800336
28.50877192982456,53.008436831792565
28.596491228070175,53.113395475637795
28.684210526315788,53.217835368393395
28.771929824561404,53.321760945788164
28.859649122807017,53.425176587500836
28.94736842105263,53.528086619390315
29.035087719298247,53.63049531448756
29.12280701754386,53.73240689351012
29.210526315789473,53.83382552537049
29.29824561403509,53.93475532767763
29.3859649122807,54.0352003686604
29.473684210526315,54.135164667276676
29.56140350877193,54.2346521922883
29.64912280701754,54.3336668636997
29.736842105263158,54.43221255331592
29.82456140350877,54.53029308529622
29.912280701754383,54.627912236702365
30.0,54.72507373817612
30.087719298245613,54.821781275332626
30.175438596491226,54.91803848814512
30.263157894736842,55.013848971760446
30.350877192982455,55.10921627718112
30.43859649122807,55.20414391181871
30.526315789473685,55.298635340041095
30.614035087719298,55.392693983712746
30.70175438596491,55.486323223137106
30.789473684210527,55.579526397619304
30.877192982456137,55.67230680538481
30.964912280701753,55.764667704447994
31.052631578947366,55.8566123131477
31.140350877192983,55.948143810675
31.228070175438596,56.03926533759357
31.31578947368421,56.1299799964172
31.403508771929825,56.22029085265607
31.49122807017544,56.31020093466882
31.57894736842105,56.399713234246384
31.666666666666664,56.48883070722825
31.75438596491228,56.57755627400311
31.842105263157894,56.665892820002306
31.929824561403507,56.75384319618584
32.01754385964912,56.841410219860876
32.10526315789474,56.92859667524771
32.19298245614035,57.015405313225045
32.28070175438596,57.10183885217809
32.368421052631575,57.187899978466426
32.45614035087719,57.27359134687883
32.54385964912281,57.3589155810806
32.631578947368425,57.443875274052985
32.719298245614034,57.528472988524754
32.807017543859644,57.61271125739592
32.89473684210526,57.6965925841713
32.98245614035088,57.780119444654545
33.07017543859649,57.86329428625903
33.1578947368421,57.946119527859345
33.24561403508772,58.02859756079507
33.33333333333333,58.11073074929342
33.421052631578945,58.192521430889116
33.50877192982456,58.27397191684175
33.59649122807018,58.35508449255109
33.68421052631579,58.43586141797093
33.771929824561404,58.51630492802195
33.859649122807014,58.596417232852545
33.94736842105263,58.67620051685219
34.03508771929825,58.755656941001334
34.12280701754386,58.834788642930405
34.21052631578947,58.91359773699986
